RENAME,Run_0,Run_1,Run_2,Run_3,Run_4,Run_5,Run_6,Run_7,Run_8,Run_9,Mean
butyrylcarnitine__C4,0.1138848727358754,0.09923798990265044,0.09883566303693493,0.10096407763552348,0.07579190207936687,0.09985692533370902,0.060127900765400484,0.06586670926007267,0.0665063637712945,0.10250482377857252,0.08835772282994003
glucuronate,0.10148356148179846,0.10683398140104679,0.10509885261501159,0.10120140528102982,0.07375992538117455,0.0820015987595675,0.08195224967772412,0.09054162689231125,0.07759182507973077,0.06231319865680085,0.08827782252261956
D_urobilin,0.04678518985081508,0.06257237551411571,0.1353694287335217,0.10855931571282297,0.08903666825136235,0.0699140873923267,0.11207553197180095,0.10700839838496654,0.08335135265456621,0.06287261382120865,0.08775449622875069
X___19928,0.09806943378144306,0.08947214564533906,0.09252726819304756,0.10014209521886504,0.0838346722881926,0.09236189226228997,0.09283993794823844,0.07041963294831004,0.07944599439906755,0.07836483512509426,0.08774779078098874
bilirubin_E.E.,0.06288203158491922,0.10392426912502946,0.07342389957198146,0.08608966163105118,0.10087969447267679,0.10332266237919834,0.10136414423794846,0.06157936650847335,0.06916556353261069,0.1113017685053406,0.08739330615492297
X1_heptadecenoylglycerol_17_1.,0.08262844511214296,0.08633942072465547,0.09648762618861595,0.08165803873940594,0.08863697835948582,0.0865718511330323,0.09592670418201446,0.07807966523993823,0.07496464571503052,0.09965199479536704,0.08709453701896887
X1_2_dipalmitoyl_GPC_16_0_16_0,0.09160997800763816,0.07744302441310379,0.0934302433776169,0.07479248899440133,0.08772307856901224,0.06954754802871137,0.10523559854408905,0.0806838652611847,0.0766783019998056,0.11324258125081463,0.08703867084463779
X2.8_quinolinediol,0.06789115174729653,0.1123283047497926,0.08251844563200351,0.0940563363090955,0.027225624755609027,0.12785254645029415,0.06941871302115078,0.0822732070649803,0.08862793730632368,0.11592400693448776,0.08681162739710338
histidylalanine,0.07326455100999864,0.12229983296654282,0.11176512247990059,0.09504520149870524,0.11168752010692552,0.07560806733173657,0.05903054293784501,0.10860489768918213,0.10393519373093374,0.004009330366863334,0.08652502601186336
isobutyrylcarnitine__C4,0.061320566361706914,0.11833495444439336,0.07410913605956246,0.07319146916360461,0.08550425343880223,0.07970705480912452,0.08636013980481871,0.10081301670560597,0.08827194583806416,0.09763282625582112,0.0865245362881504
coumaroylquinate__2,0.0873068134130051,0.08097204883072812,0.08064770104853614,0.08879368994762966,0.06965491053501184,0.1048769701019906,0.09292582795327883,0.09585625930945942,0.0792595226775983,0.08203926981440977,0.08623330136316479
piperine,0.0882689321536768,0.09866388302685418,0.09976500795989388,0.08699828747384686,0.08052338656755663,0.08912745549353224,0.10771775449225064,0.08218844719158518,0.08566699239572086,0.03990457168387354,0.08588247184387907
ascorbic_acid_2_sulfate,0.08320443554068134,0.09874901961079773,0.07458153108728457,0.0832089560672624,0.0705948033533266,0.08590997069945354,0.09596776563179255,0.08122444489817135,0.08872060810123568,0.08957837801999427,0.08517399130100002
hexadecadienoate_16_2n6,0.07613583881007685,0.04032573407701018,0.09521999519317338,0.14043354863596877,0.09508362597464436,0.11542411203673077,0.08024763444611117,0.05388618368858393,0.09752923085500485,0.04692193577989254,0.08412078394971968
cerotoylcarnitine__C26.,0.064034012441996,0.10709466510055532,0.12939404601444005,0.06363394583957102,0.09070436584922988,0.06470719419202745,0.08693650694390552,0.061342792284063856,0.06844906006951063,0.1043190617797765,0.08406156505150761
X___24853,0.057483769426021195,0.11309566413692974,0.0972768347875616,0.061315669124577414,0.09147586905239966,0.07380663748917897,0.08433456718594959,0.07656491212473035,0.08272186932815179,0.0936916804982223,0.08317674731537227
X1.7_dimethylurate,0.06912148839844522,0.08098467626104609,0.06756793409674981,0.08618609953144742,0.0728000669037934,0.0744146483143333,0.10685206350737109,0.09543434349522593,0.07734922348654652,0.09642546894812618,0.08271360129430849
calystegine_A3,0.09877727290192942,0.04998007201198843,0.0989392584377512,0.08770047593610687,0.07894233239582633,0.07973229441586885,0.061838166655239765,0.09770477797056985,0.09647293447722746,0.06853344323235731,0.08186210284348655
X___12740,0.08262128761172292,0.09257850082763305,0.07691562964531194,0.08128923911250008,0.10168849202014044,0.050833321404165965,0.07606614735861864,0.07264712242113375,0.1037479685883676,0.07901616766331719,0.08174038766529115
X1_myristoylglycerol_14_0,0.08501942696298215,0.07858860119085738,0.08685137035996199,0.08548428777973584,0.09809015286160633,0.09264743885799442,0.08938399537700813,0.07328979061674297,0.05475111110776256,0.07211558383730926,0.08162217589519609
gamma_glutamylglutamate,0.08565079384213867,0.12165791819203045,0.08548466449028425,0.11209022368318942,0.0636584320252185,0.10256886457180442,0.01961795707778451,0.07043131097531113,0.09150449905407981,0.05356786327516671,0.08062325271870077
R_3_hydroxybutyrylcarnitine,0.08792838581790262,0.06453654431359193,0.08390021992361815,0.0766334734445433,0.08284919749351868,0.06631160441775995,0.08831639768277805,0.0849376807739744,0.07703542359971037,0.09339596271771043,0.0805844890185108
biliverdin,0.08365874846207917,0.07613583881007685,0.10194879900910056,0.06617523519923088,0.0625622043293083,0.09594968352546826,0.07744453125529747,0.08477079800102313,0.07969989730870448,0.07526865112760768,0.0803614387027897
branched_chain__straight_chain__or_cyclopropyl_10_1_fatty_acid_1.,0.07353954971034725,0.08340861265792647,0.07230544595371431,0.08192776349207664,0.09117035679762883,0.08045557866884052,0.07793726865263444,0.08488908511322787,0.08616500374073573,0.06731779829259711,0.07991164630797293
glucose,0.05266149769566157,0.09955291992113188,0.10089174921022633,0.13816989495049642,0.010519265354156886,0.09333023551663214,0.06789002161565126,0.07379307590943576,0.08924857634007059,0.06280744289633151,0.07888646794097944
X___25033,0.09774508599925108,0.09405558288799867,0.09744032716557709,0.08102252804421677,0.06639297389621925,0.07861007369211748,0.07753004454978946,0.06207059706361661,0.06611684506422538,0.06253018393269236,0.07835142422957042
X6_hydroxynicotinate,0.08473011326179347,0.07822281524833888,0.06411010797277739,0.08823427478322189,0.06241265024158447,0.08254217839655414,0.07600662709196784,0.07445683989575666,0.09136850654609918,0.0778472348315614,0.07799313482696554
coumaroylquinate__3,0.07663083647070434,0.07584765524053344,0.06454407852456039,0.07785778272691725,0.06345915214510287,0.09509568071219389,0.08329748304614175,0.08967556934148735,0.06865888784498209,0.06553746424075119,0.07606045902933745
X1_1_enyl_oleoyl_GPE_P_18_1.,0.0777662420636505,0.07117041707131658,0.10210136678121176,0.04095521740342459,0.10951503037417151,0.05564542194971817,0.08071965276328487,0.08827495952245157,0.05308454364154032,0.060371632490230004,0.0739604484061
X12.13_DiHOME,0.07147517590499058,0.03724198152762154,0.04061278751490831,0.0361898289658768,0.11650564802125248,0.12797874448401578,0.09516273518981314,0.08594801846484423,0.06635680968357066,0.06123995030434445,0.0738711680061238
N_acetylglycine,0.09677882344254672,0.0709323360047134,0.09156138234689164,0.08882608705479406,0.07443838107888393,0.040248131704035094,0.04460704945983474,0.07481245465346772,0.08029849037014825,0.06885025680358085,0.07313533929188963
X1_palmitoyl_2_linolenoyl_digalactosylglycerol_16_0_18_3,0.026628538536358968,0.07874455935790439,0.07117795128228502,0.08584366964293114,0.0753470069216796,0.07351506352469978,0.09236226897283839,0.04323243266864012,0.0589823239876469,0.12260195482637784,0.0728435769721362
X___17335,0.09244815897787881,0.058842187663633645,0.06987566291638758,0.052751908227283026,0.08059232459791799,0.0840994998037338,0.07125253997087273,0.07349246089179441,0.06938104196630851,0.07462296924761108,0.07273587542634215
X1_oleoyl_GPC_18_1,0.00653969512061895,0.05821986183763925,0.09866124605301523,0.07082082968238027,0.044841740131502106,0.05685842991563943,0.07933468390356206,0.10812722871378208,0.10914547732616879,0.09104717244829458,0.07235963651326027
X4_methylcatechol_sulfate,0.07151209353873601,0.10570384975577853,0.08160492255207834,0.0657714014913217,0.06094197226054205,0.06765269397014492,0.05366731485995031,0.06883631851328921,0.09002854712535946,0.05518319810680346,0.07209023121740041
X___24455,0.08035122984692743,0.1004525047107654,0.07826576025085907,0.05583340051338113,0.048806241943103144,0.06973929369785854,0.10922835364682178,0.06364713070876582,0.05272026454121552,0.06126481320054034,0.07203089930602381
nicotinate_ribonucleoside,0.08784550949724963,0.07406317737265487,0.07995568377108354,0.08993700646209274,0.07025877754413351,0.06533027343911868,0.06742892790438182,0.05805561603852693,0.06855755270745638,0.05510371218108626,0.07165362369177844
X3_methylxanthine,0.09559708245214457,0.06897720825839933,0.057855206026766026,0.10048527852847818,0.06798457596330537,0.05063818534008297,0.07432574462490553,0.04120836689196468,0.07758429086876233,0.07562049877983452,0.07102764377346435
X___19929,0.04902360392954306,0.05541186140969606,0.09184127828436973,0.09488698306836767,0.10115054935699275,0.08344515358112348,0.06926200143300691,0.049627470938664736,0.04157490625558002,0.06843775875305794,0.07046615670104023
X___25013,0.03237751821583857,0.06675725299654406,0.09202209934761266,0.06939271999330962,0.049128329462004586,0.08292001907662215,0.057486406399860156,0.05818369762499067,0.08760667500954959,0.10852126794743228,0.07043959860737643
gamma_glutamylglycine,0.008650027612883198,0.09127056180350927,0.07408954711104446,0.07750028441646405,0.05887119437586218,0.08264351353407987,0.09691330910833365,0.04291072186028709,0.10051277839851304,0.07082648034060661,0.07041884185615833
X1_linoleoyl_GPC_18_2,0.0833080309414976,0.06838916309231141,0.07873702514693594,0.037584411416137824,0.07115986917596072,0.06499387091937715,0.06057844658131409,0.09439462238157914,0.05423539436697181,0.08816797372669949,0.07015488077487851
X3_hydroxy_3_methylglutarate,0.05140215433228432,0.06805991807298993,0.10070188709382126,0.0872936285438103,0.022857665946647236,0.05219965056329528,0.055332375483978874,0.021303734934403386,0.07721925834734068,0.16352854222812233,0.06998988155466936
OAHSA_18_1_OH_18_0,0.06797139109411057,0.08204868757812034,0.06998905279146282,0.053428103661701865,0.06764553646972489,0.08467436010062691,0.05111020365725668,0.0774961406004314,0.048799084442683105,0.09534958362183081,0.06985121440179493
X___25024,0.09082679677746729,0.08166368939763229,0.05132266840656711,0.0635126450429789,0.08978481540052993,0.07696535543770375,0.04598128954048093,0.05477183018792581,0.07777339956407053,0.06547417686861616,0.06980766666239727
allantoin,0.0617790230991374,0.01643098399055511,0.03991587300032622,0.06637112468441073,0.1095824615623392,0.0805034209084902,0.06963984211307493,0.09698149371759818,0.06508691842483756,0.08943447459049679,0.06957256160912664
glutamine_conjugate_of_C6H10O2__2.,0.040636896990007366,0.07910996858987446,0.07157086038428996,0.08093136409149845,0.06138950439206828,0.06670903404634594,0.05708746992908046,0.08647164612715184,0.08473651734111666,0.06650598706074608,0.06951492489521795
X___23423,0.08663890561065156,0.0828047456488048,0.10790609962185792,0.06486202222742919,0.08006078601409349,0.05429453792307419,0.040569089091291276,0.08603127149604566,0.056484733051604064,0.030668005747096126,0.06903201964319483
X1_methylnicotinamide,0.08358604332623358,0.06262436156979805,0.05679212885911703,0.014148871488210087,0.07326681127328918,0.06819892426535791,0.057233633621868486,0.09760344283304415,0.11124187152814138,0.06280668947523467,0.06875027782402945
X3_S_cysteinyl_2_methylpropanoate.,0.0787713058068424,0.07429786804432224,0.06314083173168565,0.0670959157795761,0.06619783783213626,0.07556022509208689,0.06366219913070273,0.06938367894014746,0.052543587294005246,0.0719524681698422,0.06826059178213473
heptadecatrienoate_17_3.,0.12225764138511945,0.08182228453851827,0.0825448153703931,0.04705227762964681,0.026206246011577065,0.04451852248095539,0.04164648125978034,0.08962395999635343,0.07702223873051557,0.06271778578580689,0.06754122531886664
X___24408,0.06829046492862464,0.12221205940876032,0.09208274974590873,0.07575197076123406,0.031787212786460114,0.09209555790455509,0.02028209592708089,0.05793205497864427,0.03549517471458525,0.0727868820345986,0.06687162231904521
diacetylchitobiose,0.10825191990531002,0.09065840716232229,0.0275861367504496,0.0966526254088251,0.05782431576179536,0.031997417272480004,0.09257548714324568,0.044721569466555255,0.06575030570061004,0.0485572362705957,0.0664575420842189
coumaroylquinate__1,0.062490252614559545,0.07003689503111252,0.05885461911173158,0.07009264819227909,0.054211661602421184,0.08237642575524813,0.06929929577730076,0.07791956325685857,0.06330131042531373,0.055545970364934576,0.06641286421317597
X2_methylbutyrylcarnitine_C5,0.06734002421495405,0.07142658024424403,0.05127708643020796,0.040810560552830256,0.037533932202649174,0.09394746696060133,0.08565079384213867,0.07867223093260722,0.05613213197828037,0.07291647046325601,0.0655707277821769
stearoylcarnitine__C18,0.06808402754808897,0.12736792032495864,0.10169338925726992,0.0787596277798413,0.013689474263650945,0.05627038474955151,0.09209442777290983,-0.03494254363085542,0.04811083427071475,0.10235639982249396,0.06534839421586244
argininate.,0.08481562655628544,0.006045450881088301,0.07580546365911009,0.057595275748354324,0.05169222145456984,0.12088528485721538,0.08744054565769517,0.04809614255932625,0.03723181034281413,0.07753343494472525,0.06471412566611841
X3_hydroxydodecanedioate.,0.07122956062741895,0.06428979890437503,0.054872411904354684,0.056528808185769525,0.061823098233302856,0.07229113095287425,0.0701340863526056,0.044514755375471164,0.06340754279996895,0.0760721747273934,0.06351633680635344
X1_linoleoyl_2_linolenoyl_digalactosylglycerol_18_2_18_3.,0.0703017225466537,0.0581810606511517,0.06226799339099012,0.07373204880059127,0.051614619081594745,0.06750879054064743,0.06248234169304267,0.055555764839193555,0.053671835386531384,0.07762271534470144,0.06329388922750981
N_palmitoyl_heptadecasphingosine_d17_1_16_0.,0.0792911663636658,0.06140758649839258,0.034246755957112254,0.06718105236351965,0.05757078956270686,0.059414410986687795,0.0502196599207853,0.05854760001476704,0.07640330329945699,0.06339699490461312,0.060767931987170745
X9.10_DiHOME,0.09159528629624968,0.09802874904221341,0.0419470962774217,0.049192370255236456,0.035326785099440275,0.044583693405832535,0.08202796849795709,0.07517786388543779,0.04557444214818436,0.03899104860394837,0.06024453035119216
X5alpha_androstan_3beta.17beta_diol_disulfate,0.07897774318737807,0.0599030045679921,0.052698415329407,0.041853672061412855,0.06050649486656535,0.07416036869414795,0.05408584027924798,0.0662298582287522,0.05433145555681962,0.05253982018852102,0.05952866729602442
N1_Methyl_2_pyridone_5_carboxamide,0.06790810372197555,0.0642992166680856,0.05342584339841133,0.07221993265922236,0.039881592340419755,0.05148578407403416,0.07081856941908972,0.061476147818205505,0.05393402592823361,0.052497251896549246,0.058794646792422675
sphingadienine,0.08024198378788483,0.06468798195405788,0.0615586474283101,0.06134316899461228,0.06100525963267708,0.07153431946109295,0.049326479210474956,0.04508434172468636,0.062171555490593895,0.026576552480676627,0.058353029016506686
spermine,0.02960116147396289,0.047143818292913545,0.09792251666755819,0.06835432380403131,0.07929757044298899,0.058463970273017196,0.03759684286423578,0.009389887129985482,0.0651784590881043,0.07436793620632888,0.05673164862431266
dihomo_linoleoylcarnitine_C20_2.,0.06419863495165673,0.06831683466701423,0.05871561291936359,0.05216386306119511,0.07486067360366584,0.06310090041355282,0.04273027750759259,0.04268431882068502,0.04081395094776606,0.053226563518295696,0.05608116304107876
X___24410,0.056708875827915596,0.039947516686393736,0.05554220325945035,0.05087588969613773,0.05408320330540903,0.07563481378067459,0.05693264189367871,0.052040678711860876,0.06088094515169756,0.05509391770682727,0.05577406860200453
X___25771,0.03881399464618968,0.05020120110391259,0.056212371325094414,0.04953065632772009,0.06479911156584259,0.053382144974794286,0.03970378496156422,0.05966341665919522,0.0742722517270295,0.06536380067792828,0.055194273396927084
sphingosine,0.09659423527381959,0.05212280161141703,-0.04751337134091626,0.04946548540284295,0.08031468892373042,0.060149373266660575,0.09460671042034116,0.01983739099290653,0.08167649755627866,0.050841609036231264,0.053809542114331185
X___17349,0.05114335418551788,0.0544817630656403,0.04959959435808146,0.04538156634739191,0.06537924581041363,0.058445511456144475,0.039545189820678235,0.07488628992095858,0.05381799907931942,0.03873187174663352,0.053141238579077946
X___25493,0.028191133891216535,0.046978442362155946,0.04151651612057449,0.05505021928321023,0.052810675072836974,0.05896650214461314,0.04693173025415153,0.07955486374756174,0.07247835609544037,0.04039693237066208,0.052287537134242314
epiandrosterone_sulfate,0.04855572942840201,0.04169281665723634,0.06535136922983036,0.03959981285019954,0.03478130822532414,0.07325965377286915,0.05712476427337432,0.0743185871244855,0.04670758747784,0.0331746377363011,0.05145662667758625
sphingomyelin_d17_1_16_0__d18_1_15_0__d16_1_17_0.,0.0566840129317197,0.058553250672993384,0.062427341952972955,0.024433822881248023,0.052168006877227766,0.05486412427228939,0.05299036600443463,0.04997103095882628,0.04427818115106168,0.05764424811964929,0.05140143858224231
X1_carboxyethyltyrosine,0.02090253820033316,0.060505741445468504,0.06642311074009306,0.032779845081554064,0.07415434132537317,0.059759101138494614,0.051743830799703745,0.06426342916598543,0.05273533296315242,0.02930469027235419,0.05125719611325123
PAHSA_16_0_OH_18_0,0.03247282598458952,0.07258195149625662,0.03999724247878554,0.004220288273980075,0.04477619249607655,0.08122896542475244,0.06481455669832792,0.08808886451153072,0.025215873979773654,0.05715829151218394,0.051055505285625705
X3_methyl_2_oxobutyrate,0.04633087692941724,0.05646665094527977,0.09309534770006908,0.050140173995068094,0.05615398119008888,0.038970706234333546,0.012049086891301677,0.08623017466561288,0.041504461383024965,0.027682574650845823,0.05086240345850419
N_palmitoyl_sphingosine_d18_1_16_0,0.05964458113177409,0.03159923422279716,0.04632108245515825,0.04684433340691745,0.058046574985364786,0.032679640075673616,0.08728910801722922,0.024416117485472153,0.07016422319647941,0.049414252768257456,0.05064191477451237
X___19746,0.040318576576590145,0.06799098004262856,0.044881671449634924,0.0486284345642476,0.06127536109589619,0.04684772380185326,0.05563336721216864,0.05073236297718866,0.03936323862579005,0.049675313178314424,0.050534702952431246
X3_5_guanylyluridine,0.03499226613244087,0.11862087775064623,0.03241820295506822,0.0759527574835434,0.027989970458358788,0.034554528475173645,0.05164739289930753,0.0595236570457304,0.006159594757356501,0.05697709373839259,0.049883634169601815
X___21410,0.06067375435006505,0.03848550304796504,0.03414730437232864,0.059194412026408905,0.0637842533483917,0.04126261321093756,0.05716544901260398,0.0702007641196764,0.03799653275611231,0.03432059122460311,0.04972311774690927
X3_indoxyl_sulfate,0.047852410834496734,0.04309568673956266,0.0449242397416067,0.03296443635479408,0.059836326800921276,0.05448553017112452,0.056377747255852,0.03158793290634448,0.07036425649769187,0.0532913577326244,0.049477992503501864
X___25196,0.0681721778164199,0.05233526636072747,0.043203802666959994,0.037160612049162225,0.04198401391116713,0.04690159341027771,0.041300284265779835,0.05936355506265072,0.04576731794897681,0.051993966603856454,0.048818259009597825
dihydroferulate,0.028047983882815892,0.04402616179416685,0.055070938363373484,0.022555920797360615,0.055753914587663926,0.07812524721629739,0.050362433218637516,0.0442487977282847,0.04773337030119515,0.05840972395404432,0.04843344918438399
indolelactate,0.047115188291233415,0.06028649590628646,0.02895849327835368,0.06264847104489711,0.07869860067099682,0.033449636436649714,0.055375697197047484,0.018493097532621246,0.06618992691061938,0.02828041429119273,0.0479496021559898
X3_dehydroshikimate,0.021279625459304334,0.04131007874003883,0.05564316168642765,0.06794991859285048,0.041416687825242465,0.06061423408341426,0.016854783357530708,0.05657853397816133,0.07109017772450252,0.04371047835458859,0.04764476798020611
X___19921,0.04294274225690303,0.055035904282370166,0.06376240413658318,0.04126148307929229,0.05467840597191697,0.044339584970454586,0.04429437970464385,0.05728750323029295,0.039900804578389314,0.032850666664657545,0.04763538788755038
X___25323,0.1289013086171031,-0.05249348479106502,0.07138099826788488,0.035841371708585756,0.07038158518291934,0.034426823599258326,0.04381106007101747,0.034495761629619696,0.025641933610039785,0.0768617600368875,0.04692491179322508
X2_methylcitrate_homocitrate,0.03225094347156852,0.0493023697353759,-0.012992559683435084,0.08288950552219992,0.055754291298212355,0.05021174899926842,0.00033112857206359775,0.09615197708997127,0.06827426637504247,0.04667556708122406,0.04688492384614913
vanillactate,0.03352949907291534,0.054818542295930237,0.040216864728516,0.04778497964632906,0.04089456700512853,0.06287901790053183,0.036475375561581244,0.045950775986058685,0.0385013248909988,0.06227326733866805,0.04633242144266578
X___21283,0.05697408005400522,0.040216864728516,0.028678220630327152,0.03370692974122245,0.04344150702301475,0.07132599852781517,0.03291659101063152,0.04201452746558937,0.06129268978112362,0.044706124334069924,0.045527353329631516
valylglutamine,0.06947446618231735,0.07186205763822075,0.03809560763034749,0.026600661955775685,0.05420902462858223,0.05196835028656371,0.046708717609485265,0.07133014234384781,0.029231985136508598,-0.012169257556248534,0.04473117558554003
cryptochlorogenic_acid,0.03155591250972855,0.05801832169423308,0.04334770609645748,0.050714280870864374,0.05878907147630603,0.03943669718273249,0.03320477458017493,0.036102808829191146,0.04681570340523733,0.04785203412394831,0.044583731076887366
diosmetin,0.03922573927561575,0.039949023528587424,0.046668409580804024,0.04457691261596092,0.045827968347272874,0.03457976808191797,0.0416359333644245,0.045325436475676925,0.049943531088791425,0.05420638765474326,0.04419391100137951
X3_5_guanylyladenosine.,0.009478037398316402,0.07380588406808214,0.028808939190629847,0.07001542252985242,0.04537930608410138,0.023514649143096512,0.08192022928110819,0.058835030163213606,-0.010082657828534918,0.05152985920819962,0.043320469923806525
X1.2.3_benzenetriol_sulfate_2,0.05558175786703473,0.04499280106141964,0.024249234712520874,0.025960630734005428,0.050066715438125665,0.029293388955901507,0.04723196856124446,0.04965723107199014,0.05892393385264137,0.04519697817866476,0.04311546404335486
ferulylglycine__1,0.053012968637339994,0.03756519917816826,0.05007349622799727,0.03167796672741751,0.06226422628550591,0.028339934557843522,0.043193254771604156,0.046152316129464854,0.036911983087203205,0.036698011495699095,0.04258893570982438
cysteine_s_sulfate,0.07965921256947484,0.07116891022912289,0.08621774321751492,0.024271083924329397,0.05496056217268561,0.05595432459942483,-0.00834187838427339,0.005117236089774643,0.01346175144788699,0.035127505219324645,0.04175964510852655
succinoyltaurine,0.04837264810186855,0.03818564145142053,0.031143037748657214,0.03541644220996489,0.058557771199574456,0.039958441292297996,0.04363588966600089,0.03105827787526209,0.021599829425463672,0.045664852679805815,0.03935928316503161
leucylglycine,0.00957598214090632,0.04179754218969787,0.006970651988014575,0.06889433193774631,0.0802084641029192,0.062322616420511436,0.01223028466509302,0.038287353299494675,0.06988847107503394,0.0024908101461712266,0.03926665079655886
galactonate,0.04313900845263128,0.02843674916878817,0.03078403259601033,0.040459089611151834,0.05374717749621594,0.03931652651778563,0.043357877281264896,0.025407619648920833,0.05062085665485553,0.01666492124112564,0.03719338586687501
X___17328,0.03225433386650432,0.05675634135701686,0.03305635062409636,0.02450238420106096,0.03607907606464052,0.027616650304871843,0.03406405134112722,0.04290808488644813,0.031279783677734666,0.052600093876268655,0.037111715019976954
X3_methylglutaconate,0.042112095497630855,0.02961585318535138,0.035974727242727406,0.061935357976732844,0.034533809395010384,0.029571024630089073,0.05875441410585114,0.044723076308748944,0.009442626606764665,0.023753106920248113,0.03704160918691548
X2_methoxyhydroquinone_sulfate_1,0.03080249141288304,0.0497593196306127,0.015579618151119693,0.03497380731556816,0.03721900218416775,0.03313885023420094,0.030906840234796142,0.038880295702712085,0.03785639643209905,0.05168807763853718,0.03608046989366967
vitexin,0.03632431463166372,0.03666410754634104,0.037301125083723914,0.046244986924376855,0.031477556715656614,0.02965691463512946,0.026718572357432007,0.04969716239012294,0.02902366420323082,0.036255376601302354,0.03593637810889797
kynurenine,-0.020747333454382986,0.025745905721404463,0.05257824466446014,0.03342891735648646,0.02412680378428348,0.05802397235245942,0.055672168398656185,0.03553962655929914,0.06446007207226212,0.027948532298032288,0.03567769097529607
X1_oleoyl_GPE_18_1,9.794474258991514e-06,0.05963478665751511,0.058093663803917624,0.04838733981325704,-0.04344376728630528,0.06430336048411826,0.07413475237685518,0.004079021818321543,0.044354653392391495,0.025146935949412294,0.03347005414837422
X3_methylhistidine,0.02464591092001003,0.05348385682286843,0.03468675387767002,-0.028918753038995042,0.055440114700827776,0.051924275152398246,0.03791893038313723,0.01776227906868111,0.04967568988886285,0.03451761084142821,0.03311366686168889
N_acetylglucosamine_conjugate_of_C24H40O4_bile_acid,0.02909260223359218,0.04547160016846495,0.025969671787167577,0.023689819548113087,0.04235959432794461,0.043462226103178,0.026897133157384394,0.029833215171791307,0.024632726050815235,0.037108249282931466,0.03285168378313828
heptadecasphingosine_d17_1,0.022872357658035723,0.03874731687911886,0.0077745522983487265,0.04598091282993251,0.0334262803826475,0.014234008072153628,0.06262473828034648,0.03263405809931445,0.05013075623135753,0.01865885017392726,0.032708383090518274
X1_2_dilinoleoyl_digalactosylglycerol_18_2_18_2.,0.014819039553854161,0.01783724446781724,-0.014321404919387708,0.047744294907099395,0.034073092394289364,0.04032837105084914,0.025474674126540083,0.019351997583025117,0.04453246077124703,0.09287384189759651,0.03227136118329303
X5_dodecenoate_12_1n7,0.014020789901746353,-0.0069676383036271945,0.054767686371893165,0.017119234162523478,0.03321419234388549,0.028019730591684184,0.0131042531374338,0.0612011491178569,0.0509184579881095,0.047320872250672226,0.03127187275621779
coumaroylquinate__4,0.017295911409733748,0.03781608840341781,-7.835579407193211e-05,0.04311339213533853,0.028926472881737747,0.03918919835241874,0.047658781612607434,0.04165062507581299,0.024709951713241904,0.030230268089828885,0.03105123338800659
X___25030,0.03681516847625856,0.02044408146290267,0.006210450101297466,0.019945693407339374,0.025505187680962327,0.02101517465431156,0.0644333256233241,-0.00282947292920328,0.05956961573263797,0.05721743506828632,0.030832665927811705
S_methylmethionine,0.05084311587842495,0.040179947094770574,0.033091384705099675,0.024509541701480998,0.04113942886160332,0.014494315061113748,0.024578103021293936,0.015461707749463375,0.035492161030197866,0.02239205170879672,0.030218175681224518
tartarate,0.05806917761827016,0.008619137347912533,0.025311935169621453,0.015044689172359389,0.01759916340121406,0.08817249425328057,0.04201754114997675,-0.02127623506436853,0.03692818164078539,0.02638782049591683,0.029687390518496854
X___21448,-8.136947845931412e-05,0.021029866365700048,0.032501079275721226,0.01974942721161112,0.07646546053994675,0.025958370470714892,-4.294500252019356e-05,0.04340722636310827,0.041242270841322724,0.035851542893393165,0.029608092948053867
methionine_sulfone,0.024646664341106878,0.004346109597153273,0.06554085463568698,0.014172980963309144,0.05438720871798619,0.04136470176956012,0.008637219454236823,0.022187874591551585,0.014440445452689297,0.03443247425748467,0.028415653378076493
TCDCA_3S,0.016664167820028795,0.03258583914911635,0.0303862262568759,0.027194734490638365,0.03248940124872013,0.02836555087513627,0.03873036490443983,0.024125673652638215,0.02480751974528339,0.02773154702214078,0.028308102516501798
X___24431,0.016814852039397893,0.043511951895569806,0.049605245016307795,0.012717748114752058,0.024124166810444523,0.03009691255568723,0.03642941687467367,0.021066407288897058,0.008154276531158858,0.035096614954353976,0.027761759208124286
X___24715,0.018091524088002593,0.04057700001280815,0.010953235905939896,0.014819039553854161,0.020960174914241844,0.03498473192147242,0.03521151498776036,0.037576123784072525,0.01899336914092666,0.042033362993010505,0.027420007730208917
heme,-0.03609979514480376,0.05416457278386834,0.054294161212525775,-0.014378288212199542,0.022433113158574797,-0.004491143158296032,0.05230738978014418,0.018257653439857028,0.08311025790357565,0.040090289984245964,0.026968821174749236
valerylphenylalanine,0.010177588886737452,0.0722636310828394,0.013322745255518995,0.01085830484773736,0.06270008039003101,0.028129353361275207,0.017327178385252835,0.02122914624581568,-0.00510857174716092,0.03870587871879235,0.026960533542683934
X4_hydroxyhippurate,0.03694739387875495,0.04597111835567352,0.015580371572216539,0.030907216945344568,0.024307248136977978,0.00753684794229397,0.023284102287461788,0.012797610751017683,0.027653944649165697,0.04364078690313038,0.02686266414220371
X2_palmitoleoylglycerol_16_1.,0.028399831535042743,0.030341020991065174,0.029212019477442192,0.011539774229834118,0.023386190846084353,-0.000613284772832238,0.03583233065542361,0.03942765612957034,0.031971424244638835,0.03597209026888845,0.02654690536051576
X___21788,0.023160541227579125,0.004449328287421107,0.016057287126519743,0.02246098973915808,0.05090414298726943,0.03848437291631977,0.026988297110102696,0.03221628610111363,0.024990977782365274,0.02193547852410834,0.026164770180195716
